participant,date,overall_time,trial_count,click_order,prompt_rt_sec,selection_rt_ms,pressed_object,line_width,top_x,top_y,bottom_x,bottom_y,line_id,line_orientation,selected_or_released,accuracy,possible_thinnest_lines,is_practice,is_anomaly_trial,anomaly_mid_x,anomaly_mid_y,anomaly_line_id,anomaly_group
84,2021_Nov_16_1600,0 days 00:19:44.244152000,96,3,1.0748091999994358,6686.829,line,1.3333,186.21029877912443,20.653315789044555,186.21029877912443,-99.34668421095544,r2c2_right,vertical,selected,,4,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:45.128502000,96,4,1.0748091999994358,7571.179,line,1.3333,186.21029877912443,20.653315789044555,186.21029877912443,-99.34668421095544,r2c2_right,vertical,released,,4,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:46.093316000,96,5,1.0748091999994358,8535.993,line,1.3333,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,4,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:47.197665000,96,6,1.0748091999994358,9640.342,submit,,,,,,,,,1.0,4,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:50.232956000,97,1,1.2600996999972267,782.34,line,1.0,-204.5965670736252,400.0,-204.5965670736252,280.0,r0c0_right,vertical,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:52.435075000,97,2,1.2600996999972267,2984.459,line,1.6667,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:54.370693000,97,3,1.2600996999972267,4920.077,line,1.3333,186.21029877912443,20.653315789044555,186.21029877912443,-99.34668421095544,r2c2_right,vertical,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:57.339945000,97,4,1.2600996999972267,7889.329,line,1.3333,186.21029877912443,20.653315789044555,186.21029877912443,-99.34668421095544,r2c2_right,vertical,released,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:58.407333000,97,5,1.2600996999972267,8956.717,line,1.6667,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:19:59.076507000,97,6,1.2600996999972267,9625.891,submit,,,,,,,,,1.0,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:04.513647000,98,1,0.9484281000040937,3249.941,line,1.3333,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:06.382467000,98,2,0.9484281000040937,5118.761,line,1.3333,-204.5965670736252,400.0,-204.5965670736252,280.0,r0c0_right,vertical,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:08.283841000,98,3,0.9484281000040937,7020.135,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:09.189824000,98,4,0.9484281000040937,7926.118,submit,,,,,,,,,1.0,5,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:12.839365000,99,1,1.5706222000007983,1515.438,line,1.3333,-106.8948506104378,-169.02002631643313,-106.8948506104378,-289.02002631643313,r3c0_right,vertical,selected,,6,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:14.424235000,99,2,1.5706222000007983,3100.308,line,1.3333,88.50858231593702,210.32665789452227,88.50858231593702,90.32665789452227,r1c1_right,vertical,selected,,6,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:18.827694000,99,3,1.5706222000007983,7503.767,line,2.0,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,6,False,False,,,,
84,2021_Nov_16_1600,0 days 00:20:19.529794000,99,4,1.5706222000007983,8205.867,submit,,,,,,,,,1.0,6,False,False,,,,
85,2021_Nov_17_0930,0 days 00:01:35.923663000,0,1,2.8653866999957245,5030.872,line,1.0,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,3,True,False,,,,
85,2021_Nov_17_0930,0 days 00:01:39.293425000,0,2,2.8653866999957245,8400.634,line,1.3333,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,3,True,False,,,,
85,2021_Nov_17_0930,0 days 00:01:43.231137000,0,3,2.8653866999957245,12338.346,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,True,False,,,,
85,2021_Nov_17_0930,0 days 00:01:44.868173000,0,4,2.8653866999957245,13975.382,submit,,,,,,,,,1.0,3,True,False,,,,
85,2021_Nov_17_0930,0 days 00:02:18.849149000,1,1,3.128491599985864,2563.485,line,1.6667,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:02:20.016897000,1,2,3.128491599985864,3731.233,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:02:22.552766000,1,3,3.128491599985864,6267.102,line,1.0,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:02:23.405968000,1,4,3.128491599985864,7120.304,submit,,,,,,,,,1.0,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:02:30.311454000,2,1,4.179385199997341,1347.747,line,1.0,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,5,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
85,2021_Nov_17_0930,0 days 00:02:31.645923000,2,2,4.179385199997341,2682.216,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,5,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
85,2021_Nov_17_0930,0 days 00:02:35.783240000,2,3,4.179385199997341,6819.533,line,1.3333,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,5,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
85,2021_Nov_17_0930,0 days 00:02:37.119474000,2,4,4.179385199997341,8155.767,submit,,,,,,,,,1.0,5,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
85,2021_Nov_17_0930,0 days 00:02:48.213365000,3,1,8.47375390000525,1248.421,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,3,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
85,2021_Nov_17_0930,0 days 00:02:52.717299000,3,2,8.47375390000525,5752.355,line,1.3333,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,3,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
85,2021_Nov_17_0930,0 days 00:02:57.289287000,3,3,8.47375390000525,10324.343,line,2.0,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,3,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
85,2021_Nov_17_0930,0 days 00:02:58.172951000,3,4,8.47375390000525,11208.007,submit,,,,,,,,,0.3333333333333333,3,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
85,2021_Nov_17_0930,0 days 00:03:02.026739000,4,1,2.1422295000229497,815.584,line,1.6667,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:04.228780000,4,2,2.1422295000229497,3017.625,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:05.131429000,4,3,2.1422295000229497,3920.274,line,1.0,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:05.899703000,4,4,2.1422295000229497,4688.548,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:09.952162000,5,1,2.8084515999944415,498.286,line,1.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:14.522697000,5,2,2.8084515999944415,5068.821,line,1.3333,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:17.225539000,5,3,2.8084515999944415,7771.6630000000005,line,1.6667,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:18.194942000,5,4,2.8084515999944415,8741.066,submit,,,,,,,,,1.0,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:21.846626000,6,1,2.5846158000058495,313.668,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:24.048710000,6,2,2.5846158000058495,2515.752,line,1.6667,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:32.556927000,6,3,2.5846158000058495,11023.969,line,1.3333,283.91201524231184,210.32665789452227,283.91201524231184,90.32665789452227,r1c2_right,vertical,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:33.560484000,6,4,2.5846158000058495,12027.526,submit,,,,,,,,,1.0,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:37.412500000,7,1,2.9032655999762937,314.189,line,1.3333,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:39.013832000,7,2,2.9032655999762937,1915.521,line,1.6667,-9.19313414725039,400.0,-9.19313414725039,280.0,r0c1_right,vertical,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:40.649994000,7,3,2.9032655999762937,3551.683,line,2.0,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:41.517827000,7,4,2.9032655999762937,4419.516,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:44.051970000,8,1,1.4470416000112891,395.246,line,1.0,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:45.287524000,8,2,1.4470416000112891,1630.8,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:48.387199000,8,3,1.4470416000112891,4730.475,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:49.376103000,8,4,1.4470416000112891,5719.379,submit,,,,,,,,,0.6666666666666666,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:51.878230000,9,1,1.4773203000077046,348.676,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:52.944341000,9,2,1.4773203000077046,1414.787,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:54.212506000,9,3,1.4773203000077046,2682.952,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:55.281187000,9,4,1.4773203000077046,3751.633,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:03:57.599330000,10,1,1.2847938000049908,348.475,line,1.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:03:58.833450000,10,2,1.2847938000049908,1582.595,line,1.3333,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:04:00.501590000,10,3,1.2847938000049908,3250.735,line,1.6667,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:04:01.103480000,10,4,1.2847938000049908,3852.625,line,1.6667,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,released,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:04:02.170825000,10,5,1.2847938000049908,4919.97,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:04:02.773086000,10,6,1.2847938000049908,5522.231,submit,,,,,,,,,1.0,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
85,2021_Nov_17_0930,0 days 00:04:05.040009000,11,1,1.3407781999849249,329.5,line,1.3333,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:06.240793000,11,2,1.3407781999849249,1530.284,line,1.3333,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:08.978684000,11,3,1.3407781999849249,4268.175,line,1.6667,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:09.847452000,11,4,1.3407781999849249,5136.943,submit,,,,,,,,,0.6666666666666666,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:12.347701000,12,1,1.4193651999812573,280.555,line,1.0,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:14.634165000,12,2,1.4193651999812573,2567.0190000000002,line,1.0,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:16.167143000,12,3,1.4193651999812573,4099.997,line,1.3333,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:17.003543000,12,4,1.4193651999812573,4936.397,submit,,,,,,,,,1.0,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:19.371725000,13,1,1.2915802000206895,414.598,line,1.3333,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:21.071965000,13,2,1.2915802000206895,2114.838,line,1.6667,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:22.174097000,13,3,1.2915802000206895,3216.97,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:22.975831000,13,4,1.2915802000206895,4018.704,submit,,,,,,,,,0.3333333333333333,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:24.992467000,14,1,1.064177499996731,346.766,line,1.3333,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,4,False,True,137.3594405475307,245.16332894726114,r0c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:26.794089000,14,2,1.064177499996731,2148.388,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,4,False,True,137.3594405475307,245.16332894726114,r0c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:28.062304000,14,3,1.064177499996731,3416.603,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,4,False,True,137.3594405475307,245.16332894726114,r0c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:28.815554000,14,4,1.064177499996731,4169.853,submit,,,,,,,,,1.0,4,False,True,137.3594405475307,245.16332894726114,r0c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:30.816134000,15,1,0.8811844000010751,295.785,line,1.0,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:32.817250000,15,2,0.8811844000010751,2296.901,line,1.6667,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:34.085023000,15,3,0.8811844000010751,3564.674,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:38.606061000,15,4,0.8811844000010751,8085.712,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,released,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:40.558947000,15,5,0.8811844000010751,10038.598,line,1.6667,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:41.328695000,15,6,0.8811844000010751,10808.346,submit,,,,,,,,,1.0,5,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:45.846719000,16,1,2.963912600011099,812.581,line,1.6667,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:46.854211000,16,2,2.963912600011099,1820.0729999999999,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:49.034913000,16,3,2.963912600011099,4000.775,line,1.6667,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:49.603210000,16,4,2.963912600011099,4569.072,submit,,,,,,,,,0.3333333333333333,3,False,False,,,,
85,2021_Nov_17_0930,0 days 00:04:52.273103000,17,1,1.5856256000115536,367.072,line,1.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:53.205170000,17,2,1.5856256000115536,1299.1390000000001,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
85,2021_Nov_17_0930,0 days 00:04:54.638982000,17,3,1.5856256000115536,2732.951,line,1.3333,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
